Points
556.4
561.75
561.75
561.75
561.75
561.75
567.1
567.1
567.1
567.1
567.1
572.45
572.45
572.45
577.8
577.8
577.8
577.8
577.8
583.15
583.15
583.15
583.15
583.15
583.15
583.15
583.15
583.15
583.15
583.15
583.15
583.15
583.15
588.5
588.5
588.5
593.85
593.85
593.85
593.85
593.85
593.85
593.85
593.85
593.85
599.2
599.2
599.2
599.2
604.55
604.55
604.55
604.55
604.55
604.55
604.55
604.55
604.55
604.55
609.9
609.9
609.9
609.9
615.25
615.25
615.25
615.25
615.25
615.25
620.6
620.6
620.6
620.6
620.6
620.6
620.6
620.6
620.6
620.6
620.6
620.6
620.6
620.6
620.6
625.95
631.3
631.3
631.3
631.3
631.3
631.3
636.65
636.65
636.65
636.65
636.65
636.65
636.65
636.65
636.65
636.65
636.65
636.65
636.65
636.65
636.65
636.65
636.65
642
642
642
642
642
642
642
647.35
647.35
647.35
647.35
647.35
652.7
652.7
652.7
652.7
652.7
658.05
658.05
658.05
658.05
658.05
658.05
658.05
663.4
663.4
663.4
663.4
663.4
668.75
668.75
668.75
668.75
674.1
674.1
674.1
674.1
674.1
674.1
674.1
674.1
674.1
674.1
679.45
679.45
684.8
684.8
684.8
690.15
690.15
690.15
690.15
690.15
690.15
690.15
695.5
695.5
695.5
700.85
700.85
706.2
711.55
716.9
716.9
722.25
722.25
722.25
722.25
722.25
722.25
722.25
722.25
722.25
722.25
722.25
722.25
722.25
722.25
722.25
722.25
722.25
722.25
722.25
722.25
722.25
722.25
722.25
722.25
727.6
727.6
727.6
732.95
738.3
738.3
743.65
743.65
743.65
743.65
743.65
743.65
743.65
743.65
749
749
749
749
749
754.35
759.7
759.7
759.7
759.7
759.7
759.7
765.05
765.05
770.4
770.4
770.4
770.4
770.4
770.4
770.4
770.4
775.75
775.75
775.75
775.75
775.75
775.75
775.75
775.75
775.75
775.75
775.75
775.75
775.75
775.75
775.75
775.75
775.75
775.75
781.1
781.1
781.1
781.1
781.1
781.1
781.1
781.1
781.1
781.1
781.1
786.45
786.45
786.45
786.45
786.45
791.8
797.15
797.15
797.15
797.15
797.15
797.15
797.15
797.15
797.15
802.5
807.85
807.85
807.85
807.85
813.2
813.2
818.55
818.55
823.9
823.9
829.25
829.25
829.25
829.25
829.25
829.25
829.25
829.25
829.25
829.25
829.25
829.25
829.25
834.6
834.6
834.6
834.6
839.95
839.95
839.95
839.95
839.95
839.95
839.95
839.95
839.95
839.95
839.95
839.95
839.95
839.95
839.95
839.95
845.3
845.3
845.3
845.3
845.3
850.65
850.65
856
856
856
856
861.35
861.35
861.35
861.35
861.35
861.35
861.35
861.35
861.35
861.35
861.35
861.35
861.35
866.7
866.7
866.7
866.7
866.7
866.7
866.7
866.7
866.7
866.7
866.7
866.7
872.05
872.05
872.05
872.05
872.05
872.05
877.4
882.75
882.75
882.75
888.1
888.1
888.1
888.1
888.1
888.1
888.1
893.45
893.45
893.45
898.8
904.15
904.15
904.15
904.15
904.15
904.15
904.15
904.15
909.5
909.5
914.85
914.85
920.2
925.55
925.55
925.55
925.55
925.55
925.55
925.55
925.55
925.55
925.55
925.55
925.55
925.55
925.55
930.9
936.25
936.25
941.6
941.6
941.6
941.6
941.6
941.6
941.6
941.6
941.6
941.6
946.95
946.95
946.95
946.95
946.95
946.95
946.95
946.95
946.95
952.3
952.3
952.3
952.3
952.3
952.3
952.3
952.3
952.3
952.3
957.65
957.65
957.65
957.65
957.65
957.65
957.65
957.65
963
963
963
963
963
963
963
963
963
963
963
963
963
963
963
963
963
963
963
963
963
963
968.35
968.35
968.35
968.35
968.35
968.35
968.35
973.7
973.7
973.7
973.7
973.7
973.7
979.05
979.05
979.05
979.05
979.05
979.05
979.05
979.05
979.05
984.4
989.75
989.75
989.75
989.75
989.75
989.75
989.75
995.1
1000.45
1005.8
1005.8
1005.8
1005.8
1005.8
1011.15
1011.15
1011.15
1011.15
1011.15
1011.15
1011.15
1011.15
1011.15
1011.15
1011.15
1011.15
1011.15
1011.15
1011.15
1011.15
1011.15
1011.15
1016.5
1016.5
1016.5
1016.5
1016.5
1016.5
1016.5
1016.5
1016.5
1016.5
1016.5
1016.5
1021.85
1021.85
1021.85
1027.2
1027.2
1027.2
1032.55
1032.55
1032.55
1032.55
1032.55
1032.55
1032.55
1032.55
1032.55
1032.55
1032.55
1032.55
1032.55
1037.9
1037.9
1037.9
1037.9
1043.25
1043.25
1043.25
1043.25
1043.25
1043.25
1043.25
1043.25
1043.25
1048.6
1048.6
1048.6
1048.6
1048.6
1048.6
1048.6
1048.6
1048.6
1048.6
1048.6
1048.6
1048.6
1048.6
1048.6
1048.6
1053.95
1053.95
1053.95
1053.95
1053.95
1053.95
1053.95
1053.95
1053.95
1059.3
1059.3
1059.3
1059.3
1059.3
1059.3
1059.3
1059.3
1059.3
1059.3
1059.3
1064.65
1064.65
1064.65
1064.65
1064.65
1064.65
1064.65
1064.65
1064.65
1064.65
1064.65
1064.65
1064.65
1064.65
1064.65
1064.65
1064.65
1064.65
1070
1075.35
1075.35
1075.35
1075.35
1075.35
1080.7
1086.05
1091.4
1096.75
1096.75
1096.75
1102.1
1107.45
1107.45
1107.45
1107.45
1112.8
1118.15
1123.5
1123.5
1123.5
1123.5
1123.5
1123.5
1128.85
1134.2
1134.2
1134.2
1134.2
1139.55
1139.55
1139.55
1139.55
1139.55
1139.55
1144.9
1144.9
1144.9
1150.25
1150.25
1150.25
1150.25
1150.25
1155.6
1155.6
1155.6
1155.6
1160.95
1160.95
1160.95
1160.95
1160.95
1166.3
1166.3
1166.3
1166.3
1166.3
1166.3
1166.3
1166.3
1166.3
1166.3
1166.3
1166.3
1166.3
1166.3
1166.3
1166.3
1166.3
1166.3
1166.3
1166.3
1166.3
1166.3
1166.3
1166.3
1166.3
1166.3
1166.3
1166.3
1166.3
1171.65
1171.65
1177
1177
1177
1182.35
1187.7
1187.7
1193.05
1193.05
1193.05
1193.05
1193.05
1193.05
1193.05
1193.05
1193.05
1193.05
1193.05
1193.05
1193.05
1193.05
1193.05
1193.05
1198.4
1198.4
1198.4
1198.4
1198.4
1198.4
1198.4
1198.4
1198.4
1198.4
1198.4
1198.4
1198.4
1198.4
1198.4
1198.4
1203.75
1203.75
1203.75
1203.75
1203.75
1203.75
1203.75
1209.1
1214.45
1214.45
1219.8
1219.8
1225.15
1230.5
1235.85
1241.2
1241.2
1246.55
1246.55
1246.55
1251.9
1257.25
1257.25
1257.25
1257.25
1257.25
1257.25
1257.25
1257.25
1257.25
1257.25
1257.25
1262.6
1262.6
1262.6
1262.6
1262.6
1267.95
1273.3
1278.65
1278.65
1278.65
1284
1284
1284
1284
1284
1284
1284
1289.35
1289.35
1294.7
1294.7
1294.7
1294.7
1294.7
1294.7
1294.7
1294.7
1294.7
1294.7
1294.7
1300.05
1305.4
1305.4
1305.4
1305.4
1305.4
1305.4
1305.4
1305.4
1305.4
1305.4
1310.75
1310.75
1310.75
1310.75
1310.75
1310.75
1316.1
1316.1
1316.1
1321.45
1321.45
1321.45
1321.45
1321.45
1326.8
1326.8
1326.8
1332.15
1332.15
1332.15
1332.15
1332.15
1332.15
1332.15
1337.5
1337.5
1337.5
1337.5
1337.5
1342.85
1342.85
1342.85
1342.85
1342.85
1342.85
1342.85
1348.2
1353.55
1353.55
1353.55
1353.55
1358.9
1358.9
1364.25
1364.25
1369.6
1369.6
1374.95
1374.95
1374.95
1374.95
1380.3
1380.3
1380.3
1380.3
1385.65
1391
1391
1391
1391
1396.35
1396.35
1396.35
1396.35
1396.35
1396.35
1396.35
1396.35
1396.35
1396.35
1396.35
1401.7
1401.7
1401.7
1401.7
1407.05
1407.05
1407.05
1407.05
1412.4
1412.4
1417.75
1423.1
1423.1
1423.1
1423.1
1423.1
1423.1
1428.45
1428.45
1428.45
1428.45
1433.8
1433.8
1433.8
1433.8
1433.8
1433.8
1439.15
1439.15
1439.15
1439.15
1439.15
1439.15
1439.15
1439.15
1439.15
1439.15
1439.15
1439.15
1444.5
1444.5
1444.5
1444.5
1444.5
1444.5
1444.5
1449.85
1449.85
1455.2
1455.2
1455.2
1455.2
1455.2
1455.2
1455.2
1460.55
1460.55
1460.55
1460.55
1460.55
1460.55
1465.9
1465.9
1465.9
1465.9
1471.25
1471.25
1471.25
1476.6
1476.6
1476.6
1476.6
1476.6
1476.6
1476.6
1476.6
1476.6
1476.6
1476.6
1476.6
1476.6
1476.6
1481.95
1481.95
1487.3
1487.3
1487.3
1492.65
1498
1498
1498
1498
1498
1498
1498
1498
1503.35
1503.35
1508.7
1508.7
1508.7
1508.7
1508.7
1508.7
1508.7
1514.05
1519.4
1519.4
1524.75
1524.75
1524.75
1530.1
1530.1
1530.1
1535.45
1535.45
1540.8
1540.8
1540.8
1546.15
1546.15
1546.15
1546.15
1546.15
1546.15
1551.5
1551.5
1551.5
1551.5
1556.85
1556.85
1556.85
1556.85
1556.85
1556.85
1556.85
1562.2
1562.2
1562.2
1562.2
1562.2
1567.55
1567.55
1567.55
1567.55
1572.9
1572.9
1572.9
1572.9
1578.25
1578.25
1578.25
1578.25
1578.25
1583.6
1583.6
1583.6
1588.95
1588.95
1588.95
1588.95
1588.95
1588.95
1594.3
1594.3
1594.3
1594.3
1594.3
1594.3
1594.3
1599.65
1599.65
1599.65
1599.65
1605
1605
1605
1605
1610.35
1610.35
1610.35
1615.7
1621.05
1621.05
1621.05
1621.05
1626.4
1626.4
1631.75
1631.75
1631.75
1631.75
1637.1
1637.1
1637.1
1637.1
1637.1
1637.1
1637.1
1637.1
1637.1
1637.1
1637.1
1637.1
1642.45
1642.45
1642.45
1642.45
1647.8
1647.8
1647.8
1647.8
1647.8
1653.15
1653.15
1653.15
1653.15
1653.15
1653.15
1653.15
1658.5
1658.5
1658.5
1658.5
1658.5
1658.5
1658.5
1658.5
1658.5
1658.5
1658.5
1663.85
1663.85
1663.85
1669.2
1669.2
1669.2
1669.2
1669.2
1674.55
1674.55
1674.55
1674.55
1674.55
1674.55
1674.55
1674.55
1674.55
1679.9
1679.9
1679.9
1679.9
1679.9
1679.9
1679.9
1679.9
1685.25
1685.25
1685.25
1685.25
1690.6
1690.6
1690.6
1690.6
1690.6
1690.6
1690.6
1690.6
1695.95
1695.95
1701.3
1701.3
1701.3
1701.3
1701.3
1701.3
1701.3
1701.3
1701.3
1701.3
1706.65
1706.65
1706.65
1706.65
1706.65
1706.65
1706.65
1712
1712
1717.35
1717.35
1717.35
1717.35
1717.35
1722.7
1722.7
1722.7
1722.7
1722.7
1728.05
1728.05
1728.05
1728.05
1733.4
1738.75
1738.75
1738.75
1738.75
1738.75
1738.75
1738.75
1738.75
1738.75
1738.75
1738.75
1738.75
1738.75
1738.75
1738.75
1738.75
1738.75
1738.75
1738.75
1738.75
1738.75
1744.1
1744.1
1744.1
1744.1
1744.1
1744.1
1744.1
1744.1
1744.1
1744.1
1749.45
1749.45
1754.8
1754.8
1754.8
1760.15
1760.15
1765.5
1765.5
1765.5
1765.5
1770.85
1770.85
1770.85
1770.85
1770.85
1770.85
1770.85
1776.2
1776.2
1776.2
1776.2
1776.2
1776.2
1776.2
1776.2
1776.2
1776.2
1776.2
1776.2
1776.2
1776.2
1776.2
1776.2
1776.2
1776.2
1776.2
1776.2
1776.2
1776.2
1776.2
1776.2
1776.2
1781.55
1786.9
1792.25
1797.6
1797.6
1797.6
1797.6
1797.6
1802.95
1802.95
1808.3
1808.3
1808.3
1813.65
1813.65
1813.65
1819
1819
1819
1819
1819
1824.35
1824.35
1824.35
1829.7
1835.05
1840.4
1840.4
1845.75
1845.75
1845.75
1851.1
1851.1
1856.45
1856.45
1861.8
1867.15
1872.5
1877.85
1877.85
1877.85
1877.85
1877.85
1883.2
1883.2
1883.2
1883.2
1888.55
1888.55
1888.55
1888.55
1888.55
1888.55
1888.55
1888.55
1893.9
1893.9
1899.25
1899.25
1899.25
1899.25
1899.25
1899.25
1899.25
1899.25
1899.25
1899.25
1899.25
1899.25
1904.6
1904.6
1904.6
1904.6
1904.6
1904.6
1904.6
1904.6
1904.6
1904.6
1904.6
1904.6
1904.6
1904.6
1904.6
1904.6
1904.6
1904.6
1904.6
1904.6
1904.6
1904.6
1909.95
1909.95
1909.95
1909.95
1909.95
1909.95
1915.3
1915.3
1915.3
1915.3
1915.3
1915.3
1915.3
1915.3
1915.3
1915.3
1920.65
1920.65
1920.65
1920.65
1920.65
1920.65
1926
1926
1926
1926
1926
1926
1926
1926
1926
1926
1926
1926
1926
1931.35
1931.35
1931.35
1931.35
1931.35
1931.35
1931.35
1931.35
1931.35
1936.7
1936.7
1942.05
1947.4
1947.4
1947.4
1947.4
1947.4
1947.4
1947.4
1947.4
1947.4
1947.4
1947.4
1952.75
1952.75
1952.75
1952.75
1952.75
1952.75
1952.75
1958.1
1958.1
1958.1
1958.1
1963.45
1963.45
1963.45
1963.45
1963.45
1963.45
1963.45
1963.45
1963.45
1963.45
1968.8
1968.8
1968.8
1968.8
1968.8
1968.8
1968.8
1974.15
1974.15
1979.5
1979.5
1979.5
1979.5
1984.85
1984.85
1990.2
1995.55
1995.55
2000.9
2000.9
2000.9
2000.9
2000.9
2000.9
2006.25
2006.25
2006.25
2011.6
2011.6
2011.6
2011.6
2011.6
2011.6
2011.6
2011.6
2011.6
2011.6
2011.6
2016.95
2016.95
2022.3
2022.3
2022.3
2022.3
2022.3
2027.65
2033
2033
2033
2033
2033
2033
2038.35
2038.35
2038.35
2038.35
2038.35
2043.7
2043.7
2043.7
2043.7
2043.7
2049.05
2049.05
2054.4
2054.4
2059.75
2059.75
2059.75
2059.75
2065.1
2065.1
2065.1
2065.1
2070.45
2070.45
2070.45
2070.45
2070.45
2075.8
2075.8
2075.8
2075.8
2075.8
2081.15
2081.15
2086.5
2086.5
2086.5
2086.5
2086.5
2086.5
2086.5
2086.5
2086.5
2091.85
2091.85
2097.2
2097.2
2102.55
2102.55
2102.55
2107.9
2107.9
2107.9
2113.25
2113.25
2113.25
2113.25
2113.25
2113.25
2113.25
2113.25
2113.25
2113.25
2113.25
2113.25
2113.25
2113.25
2113.25
2113.25
2113.25
2113.25
2113.25
2113.25
2113.25
2113.25
2113.25
2113.25
2113.25
2113.25
2113.25
2118.6
2118.6
2118.6
2118.6
2118.6
2118.6
2118.6
2118.6
2118.6
2118.6
2118.6
2118.6
2123.95
2123.95
2123.95
2123.95
2123.95
2123.95
2123.95
2123.95
2123.95
2123.95
2123.95
2123.95
2123.95
2123.95
2129.3
2129.3
2129.3
2129.3
2129.3
2129.3
2129.3
2129.3
2129.3
2129.3
2129.3
2129.3
2129.3
2129.3
2134.65
2134.65
2134.65
2134.65
2140
2140
2140
2145.35
2145.35
2145.35
2145.35
2145.35
2145.35
2145.35
2145.35
2145.35
2145.35
2150.7
2150.7
2150.7
2150.7
2150.7
2156.05
2161.4
2161.4
2161.4
2166.75
2166.75
2166.75
2166.75
2172.1
2172.1
2172.1
2177.45
2177.45
2182.8
2182.8
2182.8
2182.8
2182.8
2182.8
2182.8
2182.8
2182.8
2188.15
2188.15
2188.15
2188.15
2188.15
2193.5
2193.5
2193.5
2193.5
2193.5
2193.5
2193.5
2193.5
2193.5
2193.5
2193.5
2193.5
2193.5
2193.5
2193.5
2193.5
2193.5
2198.85
2198.85
2198.85
2204.2
2204.2
2204.2
2204.2
2204.2
2204.2
2204.2
2204.2
2204.2
2204.2
2204.2
2204.2
2204.2
2204.2
2204.2
2204.2
2209.55
2209.55
2209.55
2209.55
2209.55
2209.55
2214.9
2214.9
2220.25
2220.25
2220.25
2220.25
2220.25
2220.25
2225.6
2230.95
2230.95
2230.95
2230.95
2230.95
2230.95
2230.95
2230.95
2230.95
2230.95
2236.3
2236.3
2236.3
2236.3
2236.3
2236.3
2236.3
2236.3
2241.65
2241.65
2241.65
2241.65
2247
2247
2247
2247
2252.35
2252.35
2252.35
2257.7
2257.7
2257.7
2257.7
2263.05
2268.4
2268.4
2268.4
2268.4
2268.4
2268.4
2273.75
2273.75
2273.75
2273.75
2273.75
2273.75
2273.75
2273.75
2273.75
2273.75
2273.75
2273.75
2273.75
2273.75
2273.75
2273.75
2273.75
2273.75
2273.75
2273.75
2273.75
2273.75
2273.75
2273.75
2273.75
2273.75
2273.75
2273.75
2273.75
2273.75
2273.75
2273.75
2273.75
2273.75
2279.1
2279.1
2279.1
2279.1
2279.1
2279.1
2279.1
2279.1
2284.45
2284.45
2284.45
2284.45
2284.45
2284.45
2284.45
2289.8
2295.15
2295.15
2295.15
2295.15
2295.15
2295.15
2295.15
2295.15
2295.15
2295.15
2295.15
2295.15
2295.15
2300.5
2300.5
2300.5
2300.5
2300.5
2300.5
2300.5
2300.5
2305.85
2305.85
2311.2
2316.55
2316.55
2316.55
2316.55
2321.9
2321.9
2321.9
2327.25
2327.25
2327.25
2327.25
2327.25
2327.25
2327.25
2327.25
2327.25
2332.6
2337.95
2337.95
2337.95
2337.95
2337.95
2337.95
2337.95
2337.95
2337.95
2337.95
2337.95
2337.95
2343.3
2343.3
2343.3
2343.3
2343.3
2343.3
2343.3
2343.3
2343.3
2343.3
2343.3
2343.3
2343.3
2348.65
2354
2354
2354
2359.35
2359.35
2359.35
2359.35
2359.35
2359.35
2359.35
2359.35
2364.7
2364.7
2364.7
2364.7
2370.05
2370.05
2370.05
2370.05
2375.4
2375.4
2375.4
2380.75
2386.1
2386.1
2386.1
2386.1
2386.1
2386.1
2386.1
2386.1
2386.1
2386.1
2391.45
2391.45
2391.45
2391.45
2396.8
2396.8
2396.8
2396.8
2396.8
2396.8
2396.8
2396.8
2396.8
2396.8
2396.8
2396.8
2402.15
2407.5
2407.5
2407.5
2407.5
2407.5
2407.5
2407.5
2412.85
2412.85
2412.85
2412.85
2418.2
2418.2
2418.2
2418.2
2418.2
2418.2
2418.2
2418.2
2418.2
2418.2
2423.55
2423.55
2423.55
2423.55
2423.55
2423.55
2423.55
2423.55
2423.55
2423.55
2423.55
2423.55
2423.55
2423.55
2423.55
2423.55
2428.9
2434.25
2434.25
2439.6
2439.6
2439.6
2444.95
2444.95
2444.95
2444.95
2444.95
2444.95
2444.95
2444.95
2444.95
2444.95
2450.3
2450.3
2450.3
2450.3
2450.3
2450.3
2450.3
2455.65
2455.65
2455.65
2455.65
2455.65
2455.65
2455.65
2455.65
2455.65
2455.65
2455.65
2461
2461
2461
2461
2461
2461
2461
2461
2461
2461
2461
2466.35
2466.35
2466.35
2471.7
2471.7
2471.7
2471.7
2471.7
2471.7
2471.7
2471.7
2471.7
2471.7
2477.05
2477.05
2477.05
2477.05
2477.05
2482.4
2487.75
2487.75
2487.75
2487.75
2487.75
2487.75
2487.75
2487.75
2487.75
2487.75
2487.75
2487.75
2487.75
2487.75
2487.75
2487.75
2493.1
2498.45
2498.45
2498.45
2498.45
2498.45
2498.45
2498.45
2498.45
2498.45
2498.45
2498.45
2498.45
2498.45
2498.45
2498.45
2498.45
2498.45
2503.8
2503.8
2503.8
2509.15
2509.15
2509.15
2514.5
2514.5
2514.5
2514.5
2514.5
2514.5
2519.85
2519.85
2519.85
2525.2
2530.55
2535.9
2535.9
2535.9
2535.9
2541.25
2541.25
2541.25
2546.6
2551.95
2551.95
2551.95
2551.95
2551.95
2551.95
2551.95
2551.95
2551.95
2551.95
2551.95
2551.95
2557.3
2557.3
2557.3
2557.3
2557.3
2557.3
2557.3
2557.3
2562.65
2562.65
2562.65
2562.65
2568
2568
2573.35
2573.35
2573.35
2573.35
2573.35
2578.7
2578.7
2578.7
2584.05
2589.4
2589.4
2594.75
2594.75
2600.1
2605.45
2605.45
2605.45
2605.45
2605.45
2605.45
2610.8
2610.8
2610.8
2610.8
2610.8
2616.15
2616.15
2616.15
2616.15
2616.15
2616.15
2616.15
2616.15
2616.15
2616.15
2616.15
2616.15
2616.15
2616.15
2621.5
2621.5
2621.5
2621.5
2621.5
2626.85
2626.85
2626.85
2632.2
2637.55
2637.55
2637.55
2642.9
2642.9
2642.9
2642.9
2642.9
2642.9
2642.9
2642.9
2648.25
2648.25
2648.25
2648.25
2648.25
2648.25
2648.25
2648.25
2653.6
2653.6
2653.6
2653.6
2653.6
2653.6
2653.6
2653.6
2653.6
2653.6
2653.6
2653.6
2653.6
2653.6
2653.6
2653.6
2653.6
2658.95
2658.95
2658.95
2658.95
2658.95
2664.3
2664.3
2664.3
2664.3
2664.3
2664.3
2664.3
2664.3
2664.3
2664.3
2669.65
2669.65
2669.65
2669.65
2669.65
2675
2675
2675
2675
2680.35
2680.35
2680.35
2680.35
2680.35
2680.35
2680.35
2680.35
2680.35
2685.7
2685.7
2685.7
2685.7
2685.7
2685.7
2691.05
2691.05
2691.05
2691.05
2696.4
2696.4
2696.4
2696.4
2696.4
2696.4
2701.75
2701.75
2701.75
2701.75
2701.75
2701.75
2701.75
2701.75
2701.75
2701.75
2701.75
2707.1
2707.1
2712.45
2712.45
2712.45
2712.45
2712.45
2717.8
2717.8
2717.8
2717.8
2717.8
2723.15
2723.15
2723.15
2723.15
2723.15
2723.15
2723.15
2723.15
2723.15
2723.15
2723.15
2723.15
2723.15
2723.15
2723.15
2723.15
2723.15
2723.15
2723.15
2723.15
2728.5
2728.5
2728.5
2728.5
2728.5
2728.5
2728.5
2728.5
2728.5
2728.5
2733.85
2733.85
2733.85
2733.85
2733.85
2733.85
2733.85
2733.85
2733.85
2733.85
2733.85
2733.85
2733.85
2739.2
2744.55
2749.9
2749.9
2749.9
2749.9
2749.9
2755.25
2755.25
2755.25
2760.6
2760.6
2760.6
2760.6
2760.6
2760.6
2760.6
2760.6
2760.6
2760.6
2760.6
2760.6
2760.6
2760.6
2760.6
2760.6
2765.95
2765.95
2765.95
2765.95
2765.95
2765.95
2765.95
2765.95
2765.95
2771.3
2771.3
2771.3
2771.3
2771.3
2776.65
2776.65
2776.65
2776.65
2776.65
2776.65
2776.65
2776.65
2776.65
2776.65
2776.65
2782
2782
2782
2787.35
2787.35
2787.35
2787.35
2787.35
2787.35
2787.35
2787.35
2787.35
2787.35
2787.35
2787.35
2787.35
2787.35
2787.35
2787.35
2787.35
2787.35
2787.35
2787.35
2792.7
2792.7
2792.7
2798.05
2798.05
2798.05
2803.4
2808.75
2808.75
2808.75
2808.75
2808.75
2808.75
2808.75
2808.75
2808.75
2808.75
2808.75
2808.75
2808.75
2808.75
2808.75
2808.75
2808.75
2808.75
2808.75
2808.75
2808.75
2808.75
2808.75
2808.75
2808.75
2808.75
2808.75
2814.1
2819.45
2819.45
2819.45
2819.45
2819.45
2819.45
2824.8
2824.8
2824.8
2824.8
2830.15
2830.15
2830.15
2830.15
2830.15
2830.15
2830.15
2830.15
2830.15
2830.15
2830.15
2830.15
2830.15
2830.15
2830.15
2830.15
2835.5
2840.85
2840.85
2840.85
2840.85
2840.85
2840.85
2840.85
2840.85
2840.85
2846.2
2851.55
2851.55
2851.55
2851.55
2851.55
2851.55
2851.55
2851.55
2851.55
2851.55
2851.55
2851.55
2851.55
2851.55
2851.55
2856.9
2856.9
2856.9
2856.9
2856.9
2856.9
2862.25
2862.25
2862.25
2862.25
2862.25
2862.25
2862.25
2862.25
2862.25
2862.25
2862.25
2862.25
2867.6
2867.6
2867.6
2872.95
2878.3
2878.3
2878.3
2878.3
2878.3
2878.3
2878.3
2878.3
2883.65
2883.65
2883.65
2883.65
2883.65
2883.65
2883.65
2883.65
2883.65
2883.65
2883.65
2883.65
2883.65
2883.65
2883.65
2883.65
2889
2889
2889
2889
2889
2889
2889
